path,speaker,attack,label,split
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7159603.flac,LA_0012,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4374129.flac,LA_0016,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7577508.flac,LA_0043,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1697236.flac,LA_0039,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4015640.flac,LA_0013,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3229036.flac,LA_0002,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2946137.flac,LA_0016,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1840748.flac,LA_0025,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4080919.flac,LA_0043,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8391830.flac,LA_0039,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9977172.flac,LA_0044,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9464764.flac,LA_0039,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4122466.flac,LA_0046,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8203689.flac,LA_0010,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3723351.flac,LA_0009,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2787898.flac,LA_0028,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6200824.flac,LA_0020,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5623414.flac,LA_0035,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8663877.flac,LA_0009,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1239794.flac,LA_0016,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8529591.flac,LA_0018,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4846990.flac,LA_0008,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1198891.flac,LA_0019,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3460969.flac,LA_0026,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6519082.flac,LA_0021,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8714340.flac,LA_0024,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9443457.flac,LA_0035,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6745492.flac,LA_0045,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4133730.flac,LA_0017,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3263490.flac,LA_0016,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1448347.flac,LA_0017,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3772647.flac,LA_0043,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1074781.flac,LA_0016,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1770555.flac,LA_0035,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8875659.flac,LA_0035,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9271719.flac,LA_0004,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8339359.flac,LA_0034,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4544715.flac,LA_0018,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1412393.flac,LA_0001,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5704275.flac,LA_0004,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1136398.flac,LA_0016,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3403173.flac,LA_0004,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5177759.flac,LA_0006,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2519833.flac,LA_0009,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1025145.flac,LA_0005,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5014581.flac,LA_0001,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6948364.flac,LA_0044,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2295308.flac,LA_0015,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5039651.flac,LA_0010,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9823313.flac,LA_0045,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3337118.flac,LA_0043,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6870691.flac,LA_0020,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1738456.flac,LA_0037,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4541316.flac,LA_0024,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4400810.flac,LA_0034,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2736441.flac,LA_0047,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5568228.flac,LA_0044,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8540681.flac,LA_0043,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4843700.flac,LA_0016,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7649487.flac,LA_0026,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6220908.flac,LA_0014,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5308547.flac,LA_0007,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5203261.flac,LA_0006,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8951861.flac,LA_0038,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3163705.flac,LA_0047,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9544790.flac,LA_0029,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6481670.flac,LA_0019,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8071748.flac,LA_0010,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1548614.flac,LA_0025,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2267026.flac,LA_0021,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8060779.flac,LA_0019,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9210635.flac,LA_0023,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5208120.flac,LA_0020,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2950346.flac,LA_0017,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3527724.flac,LA_0045,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6835001.flac,LA_0016,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4921466.flac,LA_0048,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1919769.flac,LA_0029,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5427423.flac,LA_0039,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2672682.flac,LA_0048,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9389818.flac,LA_0002,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9818839.flac,LA_0007,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5171788.flac,LA_0012,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5446551.flac,LA_0006,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7465855.flac,LA_0008,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7376536.flac,LA_0036,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4572065.flac,LA_0041,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8618865.flac,LA_0023,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4899093.flac,LA_0022,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3487358.flac,LA_0027,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3443952.flac,LA_0017,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3442277.flac,LA_0024,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6856730.flac,LA_0006,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1632144.flac,LA_0023,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1256928.flac,LA_0012,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7009807.flac,LA_0010,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3699466.flac,LA_0008,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4750906.flac,LA_0037,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4000561.flac,LA_0022,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8329616.flac,LA_0037,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9130299.flac,LA_0023,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1683458.flac,LA_0004,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1572433.flac,LA_0035,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2196234.flac,LA_0017,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7886021.flac,LA_0015,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1087067.flac,LA_0018,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5050061.flac,LA_0043,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2659955.flac,LA_0023,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8006298.flac,LA_0017,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8550757.flac,LA_0043,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5210420.flac,LA_0004,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9090373.flac,LA_0042,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5131274.flac,LA_0014,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2936426.flac,LA_0047,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6688776.flac,LA_0027,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2507274.flac,LA_0022,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2205883.flac,LA_0053,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5502567.flac,LA_0024,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6464211.flac,LA_0018,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4701624.flac,LA_0009,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2648590.flac,LA_0051,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8163420.flac,LA_0045,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6181945.flac,LA_0021,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6631555.flac,LA_0022,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6478495.flac,LA_0045,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3398090.flac,LA_0006,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1618684.flac,LA_0058,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7710915.flac,LA_0018,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5448161.flac,LA_0002,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4409776.flac,LA_0011,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1607246.flac,LA_0042,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1807380.flac,LA_0033,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8689607.flac,LA_0037,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4189536.flac,LA_0023,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3091651.flac,LA_0038,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1658897.flac,LA_0016,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8848527.flac,LA_0016,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7227737.flac,LA_0022,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8252897.flac,LA_0011,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5797965.flac,LA_0024,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5500063.flac,LA_0014,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9008126.flac,LA_0042,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5490861.flac,LA_0004,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5721566.flac,LA_0023,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4386096.flac,LA_0022,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7569155.flac,LA_0023,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5442367.flac,LA_0005,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2457299.flac,LA_0041,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2102569.flac,LA_0022,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9201027.flac,LA_0001,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3970005.flac,LA_0037,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6982929.flac,LA_0040,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5540344.flac,LA_0008,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2924786.flac,LA_0027,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8765344.flac,LA_0024,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4206503.flac,LA_0010,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5026250.flac,LA_0022,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5150985.flac,LA_0022,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1258917.flac,LA_0041,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7626861.flac,LA_0022,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9287856.flac,LA_0043,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9678372.flac,LA_0006,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4257958.flac,LA_0037,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1713871.flac,LA_0018,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5865874.flac,LA_0003,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5245205.flac,LA_0023,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4479254.flac,LA_0039,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7668589.flac,LA_0008,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9463431.flac,LA_0027,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5667204.flac,LA_0046,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1011346.flac,LA_0040,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2850912.flac,LA_0038,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6910149.flac,LA_0018,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3708430.flac,LA_0009,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5504194.flac,LA_0009,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7797694.flac,LA_0019,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2323174.flac,LA_0034,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5583874.flac,LA_0016,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5625047.flac,LA_0036,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2239989.flac,LA_0018,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9559636.flac,LA_0022,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5795956.flac,LA_0001,A13,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5948438.flac,LA_0040,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8571046.flac,LA_0045,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1344566.flac,LA_0007,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5826351.flac,LA_0013,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7119102.flac,LA_0033,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9385301.flac,LA_0045,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5269639.flac,LA_0050,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5611126.flac,LA_0014,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1916365.flac,LA_0034,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4375706.flac,LA_0039,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7137474.flac,LA_0047,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1321675.flac,LA_0006,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4109446.flac,LA_0047,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6130515.flac,LA_0031,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8504302.flac,LA_0020,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9869833.flac,LA_0031,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5553796.flac,LA_0042,none,bonafide,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5231935.flac,LA_0047,A15,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4362875.flac,LA_0044,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2433122.flac,LA_0019,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4964663.flac,LA_0009,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9554434.flac,LA_0016,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9747051.flac,LA_0008,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9356673.flac,LA_0045,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_7805499.flac,LA_0002,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2964660.flac,LA_0046,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4144678.flac,LA_0041,A14,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_2845354.flac,LA_0009,A12,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9972618.flac,LA_0046,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3930703.flac,LA_0041,A17,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_8010268.flac,LA_0034,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_9804067.flac,LA_0008,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6936035.flac,LA_0024,A19,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4094939.flac,LA_0004,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3428569.flac,LA_0016,A11,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3865943.flac,LA_0023,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_5384654.flac,LA_0011,A08,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3321678.flac,LA_0042,A18,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_6562782.flac,LA_0004,A07,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_3987438.flac,LA_0013,A16,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4301858.flac,LA_0038,A09,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_1112547.flac,LA_0018,A10,spoof,eval
C:\dhwani_data\LA\LA\ASVspoof2019_LA_eval/flac\LA_E_4062449.flac,LA_0043,A19,spoof,eval
